author,text
12409d7eed1215ddfc97c4066919a1e0,Cacious: then use WHERE regno IS NOT NULL.
0311963ee43c84f5d278b5ff866a7782,"bigfoot-: depends on server sql modes, I admit ;-)"
12409d7eed1215ddfc97c4066919a1e0,"domas: okay, is the behaviour different in ANSI mode? or what mode do you mean?"
0311963ee43c84f5d278b5ff866a7782,*shrug*
12409d7eed1215ddfc97c4066919a1e0,"(I'm using the default settings, btw)"
0311963ee43c84f5d278b5ff866a7782,got to work I guess
f968110f23a255e1845556b6217d85e9,"domas, I'm speaking of results"
8ca1954a9d263e1cab513ed4f44c897e,"hi, suppose I have a query like this &quot;select name from whatever&quot; that returns one record... is it possible make mysql show this record for example 4 times?"
0311963ee43c84f5d278b5ff866a7782,leonardjo_work: 'set names ..' ;-)
d1bb8fbfbab74180e927de637449d3e2,bigfoot-: But its not working .....even the null values are also getting selected...i dont know why its happening like that
0311963ee43c84f5d278b5ff866a7782,mua: no
0311963ee43c84f5d278b5ff866a7782,mua: or yes
0311963ee43c84f5d278b5ff866a7782,"select name,name,name,name ;-)"
f968110f23a255e1845556b6217d85e9,"domas, I'd like to set this globally and once."
12409d7eed1215ddfc97c4066919a1e0,mua: four rows?
9cc307fbee8c01c6ca122eeaf3983a86,/dev/null&quot;)
0311963ee43c84f5d278b5ff866a7782,mua: or join it against a table that has four rows ;-)
8ca1954a9d263e1cab513ed4f44c897e,yes
0311963ee43c84f5d278b5ff866a7782,leonardjo_work: there's startup option for you
8ca1954a9d263e1cab513ed4f44c897e,hmm
12409d7eed1215ddfc97c4066919a1e0,mua: or use UNION
8ca1954a9d263e1cab513ed4f44c897e,"ok, I see..."
12409d7eed1215ddfc97c4066919a1e0,mua: SELECT name FROM foo UNION SELECT name FROM foo; :-)
8ca1954a9d263e1cab513ed4f44c897e,thanks domas bigfoot-
f968110f23a255e1845556b6217d85e9,Now I have to set these parameters for every query as I do not know when the session expires.
f968110f23a255e1845556b6217d85e9,"domas, O yeah, which startup option are you refering to?"
0311963ee43c84f5d278b5ff866a7782,character-set-client-handshake=false
f968110f23a255e1845556b6217d85e9,"domas, For mysql 4?"
0311963ee43c84f5d278b5ff866a7782,"leonardjo_work: check latest 4.1, I'm not sure"
0311963ee43c84f5d278b5ff866a7782,it is on 5.1 bk snapshot though ;-)
0311963ee43c84f5d278b5ff866a7782,which reminds me - gotta refresh one
f968110f23a255e1845556b6217d85e9,"domas, Hm, and does that influence the character-set-results?"
0311963ee43c84f5d278b5ff866a7782,try it :)
f968110f23a255e1845556b6217d85e9,unknown variable
4ea6dc249f989927602ed4bae2cf81aa,"kind of (offtopic) but anybody got any good suggestions to any budget dedicated server hosts , anywhere from $30-$60/mo ?"
0311963ee43c84f5d278b5ff866a7782,jimmiehansson: www.server4you.de ;-)
0311963ee43c84f5d278b5ff866a7782,&lt;3 &lt;3
4ea6dc249f989927602ed4bae2cf81aa,"domas: :( i called them, outside of germany they won't take monthly pay"
0311963ee43c84f5d278b5ff866a7782,uh
4ea6dc249f989927602ed4bae2cf81aa,"domas: i've been wanting to get them for too long now, but i can't afford (e)720 pre payment unfortunately"
0311963ee43c84f5d278b5ff866a7782,get VDS first then
0311963ee43c84f5d278b5ff866a7782,=)
4ea6dc249f989927602ed4bae2cf81aa,:) but then i gotta pay the VDS and then upgrade
0a39f78bcb297ab0ebe8a29c28bfed89,bugmail: [Bug 6461] Fix the definition of &quot;Origin&quot; for Documents from javascript: URLs &lt;http://lists.w3.org/Archives/Public/public-html-bugzilla/2009May/0022.html&gt;
4c08f6daace45a497750ff0d93132001,"<a href=""http://pastebin.com/m70978031"">http://pastebin.com/m70978031</a>"
4c08f6daace45a497750ff0d93132001,returns a string saying System.Xml.XmlTextWriter instead of the xml doc
afdc6209096af959bb8a52bdf7d5aa6d,Hi how can i cast a value-type array to an object array?
b17bcfd463eb9874e1ee72bba33f7fcf,upcasting
b17bcfd463eb9874e1ee72bba33f7fcf,"whatever value-type may be, it is an objet"
b17bcfd463eb9874e1ee72bba33f7fcf,object
afdc6209096af959bb8a52bdf7d5aa6d,I have this: int[] recordsArray = new int[mFieldsCnt];
afdc6209096af959bb8a52bdf7d5aa6d,"And i want to pass it to this function: <a href=""http://msdn2.microsoft.com/en-us/library/system.windows.forms.datagridviewrow.setvalues.aspx"">http://msdn2.microsoft.com/en-us/library/system.windows.forms.datagridviewrow.setvalues.aspx</a>"
b17bcfd463eb9874e1ee72bba33f7fcf,just pass it
b17bcfd463eb9874e1ee72bba33f7fcf,if the function takes object[]
b17bcfd463eb9874e1ee72bba33f7fcf,it will take int][
afdc6209096af959bb8a52bdf7d5aa6d,No because..
b17bcfd463eb9874e1ee72bba33f7fcf,int[]
afdc6209096af959bb8a52bdf7d5aa6d,"Like it says: Because the values are expected to be instances of type Object, however, if you pass in an array of value-type values (such as Int32 values), this method will treat the array as a single object and assign it to a single cell. To avoid this behavior, you must cast a value-type array to an Object array or pass in multiple values as multiple arguments."
b17bcfd463eb9874e1ee72bba33f7fcf,no time to check
afdc6209096af959bb8a52bdf7d5aa6d,And that's the problem i'm having
afdc6209096af959bb8a52bdf7d5aa6d,It sees it as a single object (the array) and not as an array of objects
b17bcfd463eb9874e1ee72bba33f7fcf,use (Object[]) yourAry
67ddf42623fc40f8aa23c0b3a72de2e8,ok how would you pattern match looked or looks? look(ed)|s? or look[ed|s]
4c08f6daace45a497750ff0d93132001,oo
4c08f6daace45a497750ff0d93132001,i got it
5e5012253b8a6e57ffb959b7651404f2,looked or looks in regex jedi06?
67ddf42623fc40f8aa23c0b3a72de2e8,yes
5e5012253b8a6e57ffb959b7651404f2,look(ed|s)
5e5012253b8a6e57ffb959b7651404f2,look[(ed)s] may also work
afdc6209096af959bb8a52bdf7d5aa6d,ok thank you ChanServ
afdc6209096af959bb8a52bdf7d5aa6d,ChloeD
afdc6209096af959bb8a52bdf7d5aa6d,wait i already tried
afdc6209096af959bb8a52bdf7d5aa6d,that
afdc6209096af959bb8a52bdf7d5aa6d,"Error	1	Cannot convert type 'int[]' to 'object[]'"
b17bcfd463eb9874e1ee72bba33f7fcf,crap
5e5012253b8a6e57ffb959b7651404f2,working okay jedi06?
67ddf42623fc40f8aa23c0b3a72de2e8,my string is split up don't want the s in there
7ed3055689adf66dcd3e4fed29a49e12,hi. does vista ship with .net 3.0 or 3.5?
67ddf42623fc40f8aa23c0b3a72de2e8,i think it matched looks then inserts the s as an element in the array
7ed3055689adf66dcd3e4fed29a49e12,"max you can't, signed char can't store 128"
38b9c61fb2ad0d3521d29a96f5bd8e16,"max you can't, signed char can't store 128"
38b9c61fb2ad0d3521d29a96f5bd8e16,"max you can't, signed char can't store 128"
7ed3055689adf66dcd3e4fed29a49e12,"max you can't, signed char can't store 128"
5e5012253b8a6e57ffb959b7651404f2,3.0 misassays
b844a0a98f81c321afe1d38ae37f3c28,channel #css
25812bf456959aa5f28dc570f341a3ba,is 'CSS WG -- logs: http://krijnhoetmer.nl/irc-logs/css -- blog: http://www.w3.org/blog/CSS'
5d5b78699e57104f2fa03bbdf7b9197b,by anne on Thu Mar 11 21:03:19
8100dc197fbedc59955d0d6f4894735f,how to configure tomcat to run for *.php pages....
4a75696134c268cf1b58158c11986d95,why would you want to do that ?
8100dc197fbedc59955d0d6f4894735f,I want to view php pages in tomcat.... rite now I do it with apache
4a75696134c268cf1b58158c11986d95,why whouldnt you leave it with apache
4a75696134c268cf1b58158c11986d95,afterall tomcat wasnt designed to do php
c6fe8f44f7c1b4413edabdca95ddf814,cybersex?
9ce7a1cdbdfa21b291e5d14d80ea2125,Mmmm. Okay.
c6fe8f44f7c1b4413edabdca95ddf814,m or f?
9ce7a1cdbdfa21b291e5d14d80ea2125,F
9ce7a1cdbdfa21b291e5d14d80ea2125,:)
9ce7a1cdbdfa21b291e5d14d80ea2125,So what are you going to do to me first?
c6fe8f44f7c1b4413edabdca95ddf814,straight bi or les?
9ce7a1cdbdfa21b291e5d14d80ea2125,bi
c6fe8f44f7c1b4413edabdca95ddf814,ok cool =]
c6fe8f44f7c1b4413edabdca95ddf814,what r u wearing?
9ce7a1cdbdfa21b291e5d14d80ea2125,"I&apos;m wearing a pink cheetah print tanktop, denim short shorts, a light blue bra, and a black thong"
9ce7a1cdbdfa21b291e5d14d80ea2125,:)
9ce7a1cdbdfa21b291e5d14d80ea2125,&amp; I&apos;m Very horny.
c6fe8f44f7c1b4413edabdca95ddf814,excellentt =] me too baby
c6fe8f44f7c1b4413edabdca95ddf814,wanna make out firstt?
9ce7a1cdbdfa21b291e5d14d80ea2125,Okay :)
9ce7a1cdbdfa21b291e5d14d80ea2125,*Slowly runs my hand up your chest and wraps my hand lightly around your neck*
9ce7a1cdbdfa21b291e5d14d80ea2125,*pulls you towards me and kisses you*
c6fe8f44f7c1b4413edabdca95ddf814,mmmmm *licks your lower lip for entrance*
9ce7a1cdbdfa21b291e5d14d80ea2125,That&apos;s so hot &lt;3
c6fe8f44f7c1b4413edabdca95ddf814,mmmmm ;]
9ce7a1cdbdfa21b291e5d14d80ea2125,:)
c6fe8f44f7c1b4413edabdca95ddf814,(pull you on top of me)
9ce7a1cdbdfa21b291e5d14d80ea2125,"*starts kissing you even more, and runs my hand down your pants*"
c6fe8f44f7c1b4413edabdca95ddf814,"mmmmmm (takes off your shirt and throws it off, kissing your neck)"
9ce7a1cdbdfa21b291e5d14d80ea2125,omg thats kinky ;D your using the right words im getting wet irl :D
c6fe8f44f7c1b4413edabdca95ddf814,mhmm ;] (stroking your body slowly unhooking your bra)
c6fe8f44f7c1b4413edabdca95ddf814,(throws your bra away and massages your boobs) mmmm
9ce7a1cdbdfa21b291e5d14d80ea2125,omg :)
c6fe8f44f7c1b4413edabdca95ddf814,mmmmmm &lt;3 u make me horny baby ;]
9ce7a1cdbdfa21b291e5d14d80ea2125,*pulls down your pants and underwear*
9ce7a1cdbdfa21b291e5d14d80ea2125,*starts stroking your dick with my hand slowly*
c6fe8f44f7c1b4413edabdca95ddf814,"(pulls ur pants and underwear, kissing down ur neck)"
a9b326df4e6da61c5b6f5e1058be83a2,do we really want to people think it's OK to post messages to public-html and cross-post them to multiple other mailing lists at the same time?
b8810fee2f4a71f849f3f7409546d1d9,"depends on what other lists, I suppose :-/"
b8810fee2f4a71f849f3f7409546d1d9,it seems that the www-svg CC is relevant
227a9a17d1db3f8e5c71a150345fb2a6,sorry for all the cross-posting :(
b8810fee2f4a71f849f3f7409546d1d9,227a9a17d1db3f8e5c71a150345fb2a6: I'm about to reply to you. should I drop the www-svg CC?
227a9a17d1db3f8e5c71a150345fb2a6,"b8810fee2f4a71f849f3f7409546d1d9: it's not bothering me... I'd prefer the SVG community were in on this conversation, myself"
b8810fee2f4a71f849f3f7409546d1d9,227a9a17d1db3f8e5c71a150345fb2a6: ok. I'll keep the CC.
227a9a17d1db3f8e5c71a150345fb2a6,cool
227a9a17d1db3f8e5c71a150345fb2a6,there may come a point where we need to break it off
b8810fee2f4a71f849f3f7409546d1d9,"personally, I don't like the &lt;time&gt; thread being CCed across public-html and whatwg"
227a9a17d1db3f8e5c71a150345fb2a6,"a9b326df4e6da61c5b6f5e1058be83a2: if this is bugging you, feel free to crack the whip"
a9b326df4e6da61c5b6f5e1058be83a2,"227a9a17d1db3f8e5c71a150345fb2a6: wasn't talking about the www-svg cross-posting, actually"
a9b326df4e6da61c5b6f5e1058be83a2,nor about the &lt;time&gt; thread either
b8810fee2f4a71f849f3f7409546d1d9,"a9b326df4e6da61c5b6f5e1058be83a2: WebAIM, gawds?"
b8810fee2f4a71f849f3f7409546d1d9,"a9b326df4e6da61c5b6f5e1058be83a2: www-tag, rdfa-tf?"
a9b326df4e6da61c5b6f5e1058be83a2,wonders what the hell that gawds list even is
227a9a17d1db3f8e5c71a150345fb2a6,&quot;The Guild of Accessible Web Designers&quot;
a9b326df4e6da61c5b6f5e1058be83a2,guild
a9b326df4e6da61c5b6f5e1058be83a2,christ
a9b326df4e6da61c5b6f5e1058be83a2,does anybody take the word &quot;guild&quot; seriously any more?
b8810fee2f4a71f849f3f7409546d1d9,HTML Writers' Guild?
a9b326df4e6da61c5b6f5e1058be83a2,b8810fee2f4a71f849f3f7409546d1d9: case in point
227a9a17d1db3f8e5c71a150345fb2a6,guild of the beguiled
a9b326df4e6da61c5b6f5e1058be83a2,"anyway, I'm sure the Guild of Accessible Web Designers is a great group of people"
a9b326df4e6da61c5b6f5e1058be83a2,my point was just that cross-posting is usually just not good
227a9a17d1db3f8e5c71a150345fb2a6,"a9b326df4e6da61c5b6f5e1058be83a2: nice email, well-stated"
a9b326df4e6da61c5b6f5e1058be83a2,227a9a17d1db3f8e5c71a150345fb2a6: which one?
227a9a17d1db3f8e5c71a150345fb2a6,begin the beguine
a9b326df4e6da61c5b6f5e1058be83a2,I can't remember saying anything nice today
227a9a17d1db3f8e5c71a150345fb2a6,the RDFa one
a9b326df4e6da61c5b6f5e1058be83a2,ah
227a9a17d1db3f8e5c71a150345fb2a6,"man, what am I still doing up?"
a9b326df4e6da61c5b6f5e1058be83a2,.t EST
f86f03d7e99f27ce30d6373cfe093025,"Tue, 17 Mar 2009 03:31:55 EST"
227a9a17d1db3f8e5c71a150345fb2a6,I'm stupid tired.
a9b326df4e6da61c5b6f5e1058be83a2,just stay up and watch the sunrise
a9b326df4e6da61c5b6f5e1058be83a2,make that your goal for the day
227a9a17d1db3f8e5c71a150345fb2a6,"hey, f86f03d7e99f27ce30d6373cfe093025, you need to update for daylight saving time... it's 4:30"
a9b326df4e6da61c5b6f5e1058be83a2,.t EDT
f86f03d7e99f27ce30d6373cfe093025,"Tue, 17 Mar 2009 04:32:43 EDT"
227a9a17d1db3f8e5c71a150345fb2a6,nn
a9b326df4e6da61c5b6f5e1058be83a2,oyasumi
d251b978fdfa8a0dfee7864a2e3d8f44,Hi
efc78c8bea882543cbe428d98534d1a2,hi
d251b978fdfa8a0dfee7864a2e3d8f44,Asl
efc78c8bea882543cbe428d98534d1a2,boy?
6e20035ca192790c7f105b13b92a2feb,HELLO
a2df499179e3e8a4309feaa5b6f34d9c,hi
6e20035ca192790c7f105b13b92a2feb,FRIEND
6e20035ca192790c7f105b13b92a2feb,I
6e20035ca192790c7f105b13b92a2feb,WANT
990a7adcde558333a3d63876cdf4b67b,hey
990a7adcde558333a3d63876cdf4b67b,asl?
d49451a9a7eb269d2c1115b1b326caad,hiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii
d49451a9a7eb269d2c1115b1b326caad,m 21
7c1014470cc748471471d924ddc87cca,hi
7c1014470cc748471471d924ddc87cca,how r u
7c1014470cc748471471d924ddc87cca,19 f
7c1014470cc748471471d924ddc87cca,u
0a39f78bcb297ab0ebe8a29c28bfed89,bugmail: [Bug 10481] Default role of &lt;IMG&gt; should be &quot;img&quot; &lt;http://lists.w3.org/Archives/Public/public-html-bugzilla/2010Sep/0589.html&gt; ** [Bug 10605] New: Typo/Unintended wroding including the word &quot;omitted&quot; about @alt &lt;http://lists.w3.org/Archives/Public/public-html-bugzilla/2010Sep/0588.html&gt;
bdc9ccccde36bb9f8f56ccd42d63c993,hi
7d291a0789b010b354867ede92919ea7,hi
7d291a0789b010b354867ede92919ea7,asl
ecec1ba7a9986afac48a8c64005084fb,I have psychical problems
ef3b550bed67ac6e1687341484df8101,m/f??
ecec1ba7a9986afac48a8c64005084fb,M
d82e2eea5e28e049b2b0824367400d68,hi
3f3df16c3ce4f7c92ac505cddf67caea,"I like turtles because they&apos;re so chill. They don&apos;t hurt anyone. They&apos;re just like, &quot;Hey man, I want to swim, and maybe eat some lettuce. But I&apos;m gonna take my time getting there, I&apos;m not in a rush. Because I&apos;m a turtle&quot;"
d82e2eea5e28e049b2b0824367400d68,you have a strange delight
2c6393979f7352a4185cfa69c3f95fe0,i wanna rock!
2c6393979f7352a4185cfa69c3f95fe0,:)
5d6f151c152fb4e63cfdb7263ccc6d2f,name 3 things you cant live without
5d6f151c152fb4e63cfdb7263ccc6d2f,name 3 things you cant live without
3f6bee9ee8005bf1f5d90eaf3faad5dd,aye
3f6bee9ee8005bf1f5d90eaf3faad5dd,asl
3f6bee9ee8005bf1f5d90eaf3faad5dd,?
eee998b65a4bc6253f52adada4f4c07d,".....…………………………._¸„„„„_
…………………….…………...„--~*&apos;¯…….&apos;\
………….…………………… („-~~--„¸_….,/ì&apos;Ì
…….…………………….¸„-^&quot;¯ : : : : :¸-¯&quot;¯/&apos;
……………………¸„„-^&quot;¯ : : : : : : : &apos;\¸„„,-&quot;
**¯¯¯&apos;^^~-„„„----~^*&apos;&quot;¯ : : : : : : : : : :¸-&quot;
.:.:.:.:.„-^&quot; : : : : : : : : : : : : : : : : :„-&quot;
:.:.:.:.:.:.:.:.:.:.: : : : : : : : : : ¸„-^¯
.::.:.:.:.:.:.:.:. : : : : : : : ¸„„-^¯
:.&apos; : : &apos;\ : : : : : : : ;¸„„-~&quot;¯
:.:.:: :&quot;-„&quot;&quot;***/*&apos;ì¸&apos;¯
:.&apos;: : : : :&quot;-„ : : :&quot;\
.:.:.: : : : :&quot; : : : : \,
:.: : : : : : : : : : : : &apos;Ì
: : : : : : :, : : : : : :/
&quot;-„_::::_„-*__„„~&quot;"
eee998b65a4bc6253f52adada4f4c07d,"Ahaaa,.;D"
9a49a34314d6fb23501999ed82f07d0f,http://www.nngalleries.com/gallery/thewetpeach/corin3/11.jpg
9a49a34314d6fb23501999ed82f07d0f,19 female England
9a49a34314d6fb23501999ed82f07d0f,my name is Corinianth
e4298257dbf41131b2189f881a45ab5c,hey
e4298257dbf41131b2189f881a45ab5c,im 16/m/malaysia
e4298257dbf41131b2189f881a45ab5c,i love england
e4298257dbf41131b2189f881a45ab5c,and thats is a cool name
9a49a34314d6fb23501999ed82f07d0f,thanks
9a49a34314d6fb23501999ed82f07d0f,so whats ur name?
e4298257dbf41131b2189f881a45ab5c,so do you have facebook?
9a49a34314d6fb23501999ed82f07d0f,no
9a49a34314d6fb23501999ed82f07d0f,sorry=(
e4298257dbf41131b2189f881a45ab5c,wow you are beautiful
9a49a34314d6fb23501999ed82f07d0f,thank you
e4298257dbf41131b2189f881a45ab5c,i went to the link
9a49a34314d6fb23501999ed82f07d0f,do u have a pic of u?
e4298257dbf41131b2189f881a45ab5c,yeah
e4298257dbf41131b2189f881a45ab5c,hold on
9a49a34314d6fb23501999ed82f07d0f,ok
46fcaaee2d69ee1ffee003153929d219,i cab do do do
46fcaaee2d69ee1ffee003153929d219,push my apple
46fcaaee2d69ee1ffee003153929d219,shake the tree
46fcaaee2d69ee1ffee003153929d219,i can do do do
479c25fbadd0addbeea39ca80e1f557e,y
479c25fbadd0addbeea39ca80e1f557e,hey
46fcaaee2d69ee1ffee003153929d219,push my apple like a bee
46fcaaee2d69ee1ffee003153929d219,to the left
46fcaaee2d69ee1ffee003153929d219,to the right
479c25fbadd0addbeea39ca80e1f557e,oh
46fcaaee2d69ee1ffee003153929d219,jump up and down onto your knees
479c25fbadd0addbeea39ca80e1f557e,"Lets make one thing clear to save both you and I time. Choose an option:
 A)Female looking for a normal conversation. B)Male looking for a normal conversation.
 C)Female looking for a sexy conversation. D)Male looking for a sexy conversation."
46fcaaee2d69ee1ffee003153929d219,come and dance every night
46fcaaee2d69ee1ffee003153929d219,to the hoola melody
479c25fbadd0addbeea39ca80e1f557e,hey
46fcaaee2d69ee1ffee003153929d219,PENIS COCKS
479c25fbadd0addbeea39ca80e1f557e,D here
46fcaaee2d69ee1ffee003153929d219,EH?
479c25fbadd0addbeea39ca80e1f557e,what
